NO,YEAR_MONTH,CB_TYPE,VSL_TYPE,TC_TYPE,CB_TEAM_CODE,CB_INDEX,DUR,BNK_PRC,DAY_CB,DAY_HIRE,TC_INDEX,PL
748,201703,LN,S'max,TC,282,874,75.056,332.88,6976,5951,0,1025
749,201703,TR,S'max,TC,283,874,65.736,300.97,6685,5792,0,893
750,201704,TR,Cape,OWNED,063,2081,179.999,337.85,11913,0,0,11913
751,201704,TR,Cape,OWNED,064,2081,690.005,322.4,29392,0,0,29392
752,201704,LN,Handy,OWNED,039,559,7.28,0,7499,0,0,7499
753,201704,LN,Handy,OWNED,165,559,54.1,339.42,7853,0,0,7853
754,201704,TR,Handy,OWNED,165,559,5.9,345.77,13118,0,0,13118
755,201704,LN,Handy,OWNED,267,559,2.225,0,6250,0,0,6250
756,201704,TR,Handy,OWNED,267,559,115.317,347.96,6534,0,0,6534
757,201704,TR,P'max,OWNED,254,1443,65.093,344.51,7872,0,0,7872
758,201704,TR,P'max,OWNED,255,1443,60,350.47,11918,0,0,11918
759,201704,LN,S'max,OWNED,037,887,26.603,335.57,878,0,0,878
760,201704,TR,S'max,OWNED,170,887,150.003,319.87,17772,0,0,17772
761,201704,LN,S'max,OWNED,231,887,28.268,0,4368,0,0,4368
762,201704,TR,S'max,OWNED,231,887,56.999,342.79,8256,0,0,8256
763,201704,TR,Cape,TC,063,2081,242.421,329.45,14792,13907,15133,885
764,201704,TR,Handy,TC,165,559,53.005,311.22,10813,9941,0,872
765,201704,LN,Handy,TC,283,559,71.082,324.65,8463,6964,0,1499
766,201704,TR,P'max,TC,254,1443,659.999,328.11,8903,8933,0,-30
767,201704,TR,P'max,TC,255,1443,435.004,323.26,9361,8725,0,636
768,201704,TR,P'max,TC,267,1443,665.823,314.63,7272,7284,0,-12
769,201704,TR,P'max,TC,279,1443,29.999,338.61,23501,0,0,23501
770,201704,LN,S'max,TC,037,887,410.453,347.06,2897,4661,9899,-1764
771,201704,TR,S'max,TC,037,887,66.081,0,13230,6691,9899,6539
772,201704,TR,S'max,TC,039,887,267.63,316.73,8993,8474,9899,519
773,201704,LN,S'max,TC,231,887,74.949,0,6347,7752,9899,-1405
774,201704,TR,S'max,TC,231,887,471.102,354.7,8725,6940,9899,1785
775,201704,LN,S'max,TC,233,887,12.456,0,5509,6385,9899,-876
776,201704,TR,S'max,TC,233,887,216.878,331.65,10597,13244,9899,-2647
777,201704,LN,S'max,TC,267,887,20.9,0,1282,6385,9899,-5103
778,201704,LN,S'max,TC,282,887,128.891,321.65,6616,6283,9899,333
779,201704,TR,S'max,TC,282,887,33.544,0,11705,6046,9899,5659
780,201704,TR,S'max,TC,283,887,83.547,278.05,8548,7883,9899,665
781,201705,TR,Cape,OWNED,063,1616,186.001,321.48,9437,0,0,9437
782,201705,TR,Cape,OWNED,064,1616,713.008,322.02,28857,0,0,28857
783,201705,LN,Handy,OWNED,039,502,31,0,7500,0,0,7500
784,201705,LN,Handy,OWNED,165,502,61.999,343.18,8015,0,0,8015
785,201705,TR,Handy,OWNED,231,502,31.002,347.59,12069,0,0,12069
786,201705,TR,Handy,OWNED,267,502,73.982,336.7,7052,0,0,7052
787,201705,TR,P'max,OWNED,254,946,151.588,339.49,9822,0,0,9822
788,201705,TR,P'max,OWNED,255,946,72.039,324.65,11536,0,0,11536
789,201705,TR,S'max,OWNED,170,772,155.001,315.2,17290,0,0,17290
790,201705,LN,S'max,OWNED,231,772,31.002,0,3250,0,0,3250
791,201705,TR,Cape,TC,063,1616,251.438,322.95,17787,17366,12076,421
792,201705,TR,Handy,TC,165,502,31.001,313.02,8149,10237,0,-2088
793,201705,LN,Handy,TC,283,502,34.855,310.11,9028,6118,0,2910
794,201705,TR,P'max,TC,254,946,560.118,318.81,10177,9345,0,832
795,201705,TR,P'max,TC,255,946,308.893,319.11,9268,9068,0,200
796,201705,TR,P'max,TC,267,946,529.57,311.83,8171,7579,0,592
797,201705,TR,P'max,TC,279,946,31.004,331.64,25073,0,0,25073
798,201705,LN,S'max,TC,037,772,414.637,346.69,3767,5581,8703,-1814
799,201705,TR,S'max,TC,037,772,79.159,0,13284,6645,8703,6639
800,201705,TR,S'max,TC,039,772,270.012,314.42,8832,8594,8703,238
801,201705,LN,S'max,TC,231,772,56.65,0,6586,8107,8703,-1521
802,201705,TR,S'max,TC,231,772,635.567,349.38,9262,7401,8703,1861
803,201705,LN,S'max,TC,233,772,31.001,0,5508,6384,8703,-876
804,201705,TR,S'max,TC,233,772,268.331,338.13,11582,12612,8703,-1030
805,201705,LN,S'max,TC,282,772,154.999,315.38,6938,6944,8703,-6
806,201705,TR,S'max,TC,282,772,62.001,0,11865,6256,8703,5609
807,201705,TR,S'max,TC,283,772,61.78,287.27,7414,7034,8703,380
808,201706,TR,Cape,OWNED,063,1239,158.377,316.03,9838,0,0,9838
809,201706,TR,Cape,OWNED,064,1239,680.115,318.15,28678,0,0,28678
810,201706,LN,Handy,OWNED,039,442,13.8,0,7499,0,0,7499
811,201706,TR,Handy,OWNED,039,442,16.201,0,7500,0,0,7500
812,201706,LN,Handy,OWNED,165,442,59.999,343.18,8015,0,0,8015
813,201706,TR,Handy,OWNED,231,442,29.999,355.49,15129,0,0,15129
814,201706,TR,Handy,OWNED,267,442,60.064,324.64,6215,0,0,6215
815,201706,TR,P'max,OWNED,254,956,109.232,336.91,9522,0,0,9522
816,201706,TR,P'max,OWNED,255,956,64.268,283.99,11485,0,0,11485
817,201706,TR,S'max,OWNED,170,702,150,308.61,17694,0,0,17694
818,201706,LN,S'max,OWNED,231,702,30,0,3250,0,0,3250
819,201706,TR,Cape,TC,063,1239,208.624,304.48,15192,14622,9483,570
820,201706,TR,Handy,TC,165,442,30,253.08,6743,9922,0,-3179
821,201706,TR,P'max,TC,231,956,678.715,344.95,9652,7297,0,2355
822,201706,TR,P'max,TC,254,956,386.052,316.11,11415,9773,0,1642
823,201706,TR,P'max,TC,255,956,255.428,311.61,8263,7890,0,373
824,201706,TR,P'max,TC,267,956,572.798,304.41,7240,7034,0,206
825,201706,TR,P'max,TC,279,956,30,331.64,25075,0,0,25075
826,201706,LN,S'max,TC,037,702,366.838,348.17,3806,4659,7955,-853
827,201706,TR,S'max,TC,037,702,104.056,0,12715,7584,7955,5131
828,201706,LN,S'max,TC,039,702,4.413,0,3750,9144,7955,-5394
829,201706,TR,S'max,TC,039,702,250.855,324.91,7344,7837,7955,-493
830,201706,LN,S'max,TC,231,702,37.195,0,4729,6819,7955,-2090
831,201706,LN,S'max,TC,233,702,30.001,0,5508,6383,7955,-875
832,201706,TR,S'max,TC,233,702,318.919,322.37,13291,13631,7955,-340
833,201706,LN,S'max,TC,282,702,115.753,315.18,7397,6869,7955,528
834,201706,TR,S'max,TC,282,702,60,0,11865,6256,7955,5609
835,201706,LN,S'max,TC,283,702,53.528,305.78,10406,6469,7955,3937
836,201706,TR,S'max,TC,283,702,36.503,261.08,6041,6271,7955,-230
837,201707,TR,Cape,OWNED,063,999,155,316.24,10060,0,0,10060
838,201707,TR,Cape,OWNED,064,999,713.001,314.49,28019,0,0,28019
839,201707,TR,Handy,OWNED,039,486,28.842,0,7500,0,0,7500
840,201707,LN,Handy,OWNED,165,486,62.003,343.18,8014,0,0,8014
841,201707,TR,Handy,OWNED,231,486,31.001,339.22,9655,0,0,9655
842,201707,TR,Handy,OWNED,267,486,61.999,326.62,5267,0,0,5267
843,201707,TR,P'max,OWNED,254,1146,63.256,328.88,8961,0,0,8961
844,201707,TR,P'max,OWNED,255,1146,61.999,319.97,11476,0,0,11476
845,201707,TR,S'max,OWNED,170,773,155.001,304.76,16581,0,0,16581
846,201707,LN,S'max,OWNED,231,773,3.92,0,3251,0,0,3251
847,201707,TR,Cape,TC,063,999,331.093,299.74,16716,13986,8122,2730
848,201707,TR,Handy,TC,165,486,31,137.53,4675,9458,0,-4783
849,201707,LN,Handy,TC,231,486,41.648,0,4405,6658,0,-2253
850,201707,LN,Handy,TC,267,486,15.119,0,4339,6851,0,-2512
851,201707,TR,P'max,TC,231,1146,673.91,334.71,10462,7685,0,2777
852,201707,TR,P'max,TC,254,1146,494.901,323.53,11880,10328,0,1552
853,201707,TR,P'max,TC,255,1146,209.207,315.89,8161,7793,0,368
854,201707,TR,P'max,TC,267,1146,498.921,314.47,7427,7063,0,364
855,201707,TR,P'max,TC,279,1146,30.998,310.67,19959,0,0,19959
856,201707,LN,S'max,TC,037,773,380.296,347.56,2989,4505,8789,-1516
857,201707,TR,S'max,TC,037,773,102.292,0,12602,7697,8789,4905
858,201707,LN,S'max,TC,039,773,30.791,0,3750,9144,8789,-5394
859,201707,TR,S'max,TC,039,773,330.135,307.62,6351,7282,8789,-931
860,201707,LN,S'max,TC,233,773,1.001,0,5501,6378,8789,-877
861,201707,TR,S'max,TC,233,773,213.912,311.09,14013,13233,8789,780
862,201707,LN,S'max,TC,282,773,33.113,310.64,8293,3918,8789,4375
863,201707,TR,S'max,TC,282,773,58.53,0,11413,6823,8789,4590
864,201707,LN,S'max,TC,283,773,16.803,301.62,11226,6545,8789,4681
865,201707,TR,S'max,TC,283,773,53.711,305.82,6195,5805,8789,390
866,201708,TR,Cape,OWNED,063,2080,152.903,316.64,9909,0,0,9909
867,201708,TR,Cape,OWNED,064,2080,678.159,310.52,26762,0,0,26762
868,201708,LN,Handy,OWNED,165,473,62.002,351.18,7997,0,0,7997
869,201708,TR,Handy,OWNED,231,473,21.785,334.83,7942,0,0,7942
870,201708,TR,Handy,OWNED,267,473,83.152,318.83,5824,0,0,5824
871,201708,TR,P'max,OWNED,254,1235,48.258,315.66,8052,0,0,8052
872,201708,TR,P'max,OWNED,255,1235,48.334,326.35,12556,0,0,12556
873,201708,TR,S'max,OWNED,170,795,155.002,305.97,17316,0,0,17316
874,201708,TR,Cape,TC,063,2080,357.272,322.08,17045,14744,16045,2301
875,201708,TR,Handy,TC,165,473,19.069,137.53,4675,9457,0,-4782
876,201708,LN,Handy,TC,231,473,70.664,0,5392,7444,0,-2052
877,201708,LN,Handy,TC,267,473,31.001,0,4338,6850,0,-2512
878,201708,LN,Handy,TC,282,473,22.688,312.03,10106,5867,0,4239
879,201708,TR,P'max,TC,231,1235,574.597,334.98,9576,7638,0,1938
880,201708,TR,P'max,TC,254,1235,632.259,330.19,11051,11009,0,42
881,201708,TR,P'max,TC,255,1235,306.119,329.21,8069,8287,0,-218
882,201708,TR,P'max,TC,267,1235,439.039,322.53,7160,7378,0,-218
883,201708,TR,P'max,TC,279,1235,31,310.67,19957,0,0,19957
884,201708,LN,S'max,TC,037,795,470.158,347.93,3971,4293,9006,-322
885,201708,TR,S'max,TC,037,795,22.17,0,9105,6400,9006,2705
886,201708,TR,S'max,TC,039,795,361.725,315.66,7962,8564,9006,-602
887,201708,LN,S'max,TC,233,795,4.195,0,4580,8713,9006,-4133
888,201708,TR,S'max,TC,233,795,117.562,315.96,13002,11773,9006,1229
889,201708,TR,S'max,TC,282,795,40.043,0,10312,8942,9006,1370
890,201708,LN,S'max,TC,283,795,69.904,331.96,9003,6641,9006,2362
891,201708,TR,S'max,TC,283,795,52.266,282.44,5364,6286,9006,-922
892,201709,TR,Cape,OWNED,063,2727,100.73,316.11,12939,0,0,12939
893,201709,TR,Cape,OWNED,064,2727,676.553,312.7,28966,0,0,28966
894,201709,LN,Handy,OWNED,165,547,59.998,370.85,7954,0,0,7954
895,201709,LN,Handy,OWNED,231,547,22.189,0,5169,0,0,5169
896,201709,LN,Handy,OWNED,267,547,21.606,0,8000,0,0,8000
897,201709,TR,Handy,OWNED,267,547,65.542,315.6,6998,0,0,6998
898,201709,TR,P'max,OWNED,254,1411,46.2,319.72,8668,0,0,8668
899,201709,TR,P'max,OWNED,255,1411,30,356.67,15296,0,0,15296
900,201709,TR,S'max,OWNED,170,965,150.001,319.19,17866,0,0,17866
901,201709,TR,Cape,TC,063,2727,237.527,340.36,18110,16075,19725,2035
902,201709,LN,Handy,TC,267,547,4.351,0,4337,6848,0,-2511
903,201709,TR,P'max,TC,254,1411,521.989,342.74,9961,10757,0,-796
904,201709,TR,P'max,TC,255,1411,340.183,331.36,9388,10110,0,-722
905,201709,TR,P'max,TC,267,1411,476.081,337.57,7634,7726,0,-92
906,201709,TR,P'max,TC,279,1411,30,331.7,18386,0,0,18386
907,201709,LN,S'max,TC,037,965,462.776,352.87,4182,4061,10879,121
908,201709,TR,S'max,TC,037,965,60.003,0,8886,7826,10879,1060
909,201709,TR,S'max,TC,039,965,173.979,324.78,9559,8761,10879,798
910,201709,LN,S'max,TC,231,965,47.222,0,4721,7710,10879,-2989
911,201709,TR,S'max,TC,231,965,633.34,346.04,9117,8079,10879,1038
912,201709,LN,S'max,TC,233,965,30,0,4579,8711,10879,-4132
913,201709,TR,S'max,TC,233,965,98.028,316.26,15831,13274,10879,2557
914,201709,LN,S'max,TC,282,965,38.826,345.17,9926,8827,10879,1099
915,201709,TR,S'max,TC,282,965,12.783,0,9965,9865,10879,100
916,201709,LN,S'max,TC,283,965,36.089,357.78,6215,7988,10879,-1773
917,201709,TR,S'max,TC,283,965,36.279,353.97,9725,8362,10879,1363
918,201710,TR,Cape,OWNED,063,3006,93,322.17,18715,0,0,18715
919,201710,TR,Cape,OWNED,064,3006,705.676,321.57,29102,0,0,29102
920,201710,LN,Handy,OWNED,165,651,62.004,370.85,7953,0,0,7953
921,201710,TR,Handy,OWNED,231,651,30.879,0,8000,0,0,8000
922,201710,LN,Handy,OWNED,267,651,4.167,0,8000,0,0,8000
923,201710,TR,Handy,OWNED,267,651,60.672,322.89,7984,0,0,7984
924,201710,LN,Handy,OWNED,283,651,21.033,0,8700,0,0,8700
925,201710,TR,P'max,OWNED,254,1512,96.111,324.72,10284,0,0,10284
926,201710,TR,P'max,OWNED,255,1512,58.924,321.29,11820,0,0,11820
927,201710,TR,S'max,OWNED,170,1058,155.001,328.38,17935,0,0,17935
928,201710,LN,S'max,OWNED,231,1058,31.626,0,5146,0,0,5146
929,201710,TR,Cape,TC,063,3006,204.197,357.32,19773,16729,20913,3044
930,201710,TR,P'max,TC,254,1512,510.069,362.41,9842,11030,0,-1188
931,201710,TR,P'max,TC,255,1512,426.901,348.03,9588,11375,0,-1787
932,201710,TR,P'max,TC,267,1512,527.652,347.78,8144,8785,0,-641
933,201710,TR,P'max,TC,279,1512,31.001,352.79,16928,0,0,16928
934,201710,LN,S'max,TC,037,1058,346.46,364.22,3158,4827,11797,-1669
935,201710,TR,S'max,TC,037,1058,51.936,0,12665,8749,11797,3916
936,201710,TR,S'max,TC,039,1058,78.963,340.82,15651,11269,11797,4382
937,201710,LN,S'max,TC,231,1058,52.299,0,4461,8520,11797,-4059
938,201710,TR,S'max,TC,231,1058,611.979,364.18,9353,8217,11797,1136
939,201710,LN,S'max,TC,233,1058,31,0,4579,8711,11797,-4132
940,201710,TR,S'max,TC,233,1058,110.852,329.99,17571,17014,11797,557
941,201710,LN,S'max,TC,282,1058,35.169,345.17,9957,9645,11797,312
942,201710,LN,S'max,TC,283,1058,108.698,368.25,6527,7740,11797,-1213
943,201710,TR,S'max,TC,283,1058,94.525,339.98,8843,7930,11797,913
944,201711,TR,Cape,OWNED,063,3304,90,332,15867,0,0,15867
945,201711,TR,Cape,OWNED,064,3304,652.654,332.89,29770,0,0,29770
946,201711,LN,Handy,OWNED,165,639,59.997,373.5,6885,0,0,6885
947,201711,TR,Handy,OWNED,231,639,29.752,370.37,11632,0,0,11632
948,201711,TR,Handy,OWNED,267,639,30,348.95,12115,0,0,12115
949,201711,LN,Handy,OWNED,283,639,29.999,0,8700,0,0,8700
950,201711,TR,P'max,OWNED,254,1391,120.001,332.12,10031,0,0,10031
951,201711,TR,P'max,OWNED,255,1391,49.806,340.66,12100,0,0,12100
952,201711,TR,S'max,OWNED,170,924,150.003,341.72,16524,0,0,16524
953,201711,LN,S'max,OWNED,231,924,70.683,0,6183,0,0,6183
954,201711,TR,Cape,TC,063,3304,262.177,382.75,20194,18074,22385,2120
955,201711,TR,P'max,TC,254,1391,519.917,383.02,10867,12059,0,-1192
956,201711,TR,P'max,TC,255,1391,354.536,372.69,10124,11467,0,-1343
957,201711,TR,P'max,TC,267,1391,439.506,359.72,8511,8527,0,-16
958,201711,TR,P'max,TC,279,1391,30,352.79,16929,0,0,16929
959,201711,LN,S'max,TC,037,924,270.903,377.35,2123,6073,10438,-3950
960,201711,TR,S'max,TC,037,924,30,0,15982,8921,10438,7061
961,201711,TR,S'max,TC,039,924,148.509,356.18,10130,10970,10438,-840
962,201711,LN,S'max,TC,231,924,33.772,0,4271,9853,10438,-5582
963,201711,TR,S'max,TC,231,924,523.65,384.79,9602,8852,10438,750
964,201711,LN,S'max,TC,233,924,30,0,4579,8711,10438,-4132
965,201711,TR,S'max,TC,233,924,162.292,355.26,15445,15136,10438,309
966,201711,LN,S'max,TC,282,924,64.664,325.69,9956,8998,10438,958
967,201711,LN,S'max,TC,283,924,60.332,374.74,6490,7767,10438,-1277
968,201711,TR,S'max,TC,283,924,60.913,356.55,10252,10059,10438,193
969,201712,TR,Cape,OWNED,063,3847,93,355.73,14171,0,0,14171
970,201712,TR,Cape,OWNED,064,3847,707.919,355.08,30786,0,0,30786
971,201712,LN,Handy,OWNED,165,631,62.002,370.85,7953,0,0,7953
972,201712,TR,Handy,OWNED,267,631,40.829,345.53,7479,0,0,7479
973,201712,LN,Handy,OWNED,283,631,22.626,0,8700,0,0,8700
974,201712,TR,P'max,OWNED,254,1585,113.308,347.08,9971,0,0,9971
975,201712,TR,P'max,OWNED,255,1585,62,360.89,12694,0,0,12694
976,201712,TR,S'max,OWNED,170,939,155.002,353.02,18399,0,0,18399
977,201712,LN,S'max,OWNED,231,939,17.316,0,5500,0,0,5500
978,201712,TR,S'max,OWNED,231,939,86.073,377.9,14954,0,0,14954
979,201712,LN,S'max,OWNED,233,939,30.378,0,3251,0,0,3251
980,201712,TR,Cape,TC,063,3847,326.156,391.45,20547,18467,26696,2080
981,201712,TR,P'max,TC,254,1585,554.533,391.83,11748,11582,0,166
982,201712,TR,P'max,TC,255,1585,451.419,381.98,8985,10988,0,-2003
983,201712,TR,P'max,TC,267,1585,452.686,375.92,8919,8854,0,65
984,201712,TR,P'max,TC,279,1585,31,352.79,16929,0,0,16929
985,201712,LN,S'max,TC,037,939,345.503,396.56,3167,6081,10758,-2914
986,201712,TR,S'max,TC,037,939,40.126,0,17581,9647,10758,7934
987,201712,TR,S'max,TC,039,939,183.484,371.37,11094,10961,10758,133
988,201712,LN,S'max,TC,231,939,43.669,0,5823,9152,10758,-3329
989,201712,TR,S'max,TC,231,939,570.898,393.37,10029,8715,10758,1314
990,201712,LN,S'max,TC,233,939,30.807,0,3853,10260,10758,-6407
991,201712,TR,S'max,TC,233,939,234.005,378.97,16404,16684,10758,-280
992,201712,LN,S'max,TC,282,939,58.108,355.4,9770,7943,10758,1827
993,201712,TR,S'max,TC,282,939,21.104,0,9966,9866,10758,100
994,201712,LN,S'max,TC,283,939,49.206,401.45,15005,6804,10758,8201
995,201712,TR,S'max,TC,283,939,84.442,365.83,7790,8992,10758,-1202
996,201801,TR,Cape,OWNED,063,2074,95.419,373.66,13359,0,0,13359
997,201801,TR,Cape,OWNED,064,2074,684.735,361.91,31264,0,0,31264
998,201801,LN,Handy,OWNED,165,586,62.002,382.64,9047,0,0,9047
999,201801,LN,Handy,OWNED,231,586,1.283,0,4171,0,0,4171
1000,201801,TR,Handy,OWNED,267,586,31,343.77,5261,0,0,5261
1001,201801,TR,P'max,OWNED,254,1390,150.754,359.63,9862,0,0,9862
1002,201801,TR,P'max,OWNED,255,1390,46.445,375.78,13511,0,0,13511
1003,201801,TR,S'max,OWNED,170,900,154.994,375.42,18905,0,0,18905
1004,201801,TR,S'max,OWNED,231,900,49.679,386.05,14323,0,0,14323
1005,201801,LN,S'max,OWNED,233,900,31.004,0,3250,0,0,3250
1006,201801,TR,Cape,TC,063,2074,247.81,388.48,20643,18578,15539,2065
1007,201801,TR,P'max,TC,254,1390,422.584,408.51,10536,10291,12349,245
1008,201801,TR,P'max,TC,255,1390,356.777,390.24,9470,10782,12349,-1312
1009,201801,TR,P'max,TC,267,1390,500.994,385.03,8297,8559,12349,-262
1010,201801,TR,P'max,TC,279,1390,31.002,401.24,35032,0,12349,35032
1011,201801,LN,S'max,TC,037,900,372.326,408.7,3544,5727,10310,-2183
1012,201801,TR,S'max,TC,037,900,19.954,0,20713,11069,10310,9644
1013,201801,TR,S'max,TC,039,900,224.423,373.12,11226,10431,10310,795
1014,201801,LN,S'max,TC,231,900,62.005,0,5865,8725,10310,-2860
1015,201801,TR,S'max,TC,231,900,521.664,408.17,12102,8986,10310,3116
1016,201801,LN,S'max,TC,233,900,30.996,0,3700,10589,10310,-6889
1017,201801,TR,S'max,TC,233,900,213.355,388.56,15056,15620,10310,-564
1018,201801,LN,S'max,TC,282,900,58.225,393.08,9216,5806,10310,3410
1019,201801,TR,S'max,TC,282,900,31,0,9966,9866,10310,100
1020,201801,LN,S'max,TC,283,900,60.037,402.71,10846,7113,10310,3733
1021,201801,TR,S'max,TC,283,900,116.019,373.6,6584,7034,10310,-450
1022,201802,TR,Cape,OWNED,063,1643,112.001,366.6,12216,0,0,12216
1023,201802,TR,Cape,OWNED,064,1643,616.002,376.27,31624,0,0,31624
1024,201802,LN,Handy,OWNED,165,531,56.001,402.48,10106,0,0,10106
1025,201802,LN,Handy,OWNED,231,531,28,0,4172,0,0,4172
1026,201802,TR,Handy,OWNED,267,531,51.256,433.79,8311,0,0,8311
1027,201802,TR,P'max,OWNED,254,1344,115.478,368.86,10530,0,0,10530
1028,201802,TR,P'max,OWNED,255,1344,70.397,392.5,11428,0,0,11428
1029,201802,TR,S'max,OWNED,170,862,140.003,375.6,18734,0,0,18734
1030,201802,TR,S'max,OWNED,231,862,30.681,0,8771,0,0,8771
1031,201802,LN,S'max,OWNED,233,862,27.999,0,3251,0,0,3251
1032,201802,TR,Cape,TC,063,1643,343.396,386.75,19385,18297,12846,1088
1033,201802,LN,Handy,TC,283,531,12.958,388.59,3039,6337,0,-3298
1034,201802,TR,P'max,TC,254,1344,386.513,404.15,10289,10807,12064,-518
1035,201802,TR,P'max,TC,255,1344,252.267,386.14,10079,11078,12064,-999
1036,201802,TR,P'max,TC,267,1344,594.058,389.26,9130,8746,12064,384
1037,201802,TR,P'max,TC,279,1344,28,410.1,38909,0,12064,38909
1038,201802,LN,S'max,TC,037,862,412.626,409.62,4709,5603,9852,-894
1039,201802,TR,S'max,TC,039,862,184.687,379.82,12621,10924,9852,1697
1040,201802,LN,S'max,TC,231,862,52.842,0,5583,8186,9852,-2603
1041,201802,TR,S'max,TC,231,862,413.632,416.16,11834,9154,9852,2680
1042,201802,LN,S'max,TC,233,862,15.45,0,3700,10586,9852,-6886
1043,201802,TR,S'max,TC,233,862,189.164,392.28,14045,14497,9852,-452
1044,201802,LN,S'max,TC,282,862,72.115,398.41,8086,5449,9852,2637
1045,201802,TR,S'max,TC,282,862,1.121,0,9966,9865,9852,101
1046,201802,TR,S'max,TC,283,862,128.862,375.33,6081,6731,9852,-650
1047,201803,TR,Cape,OWNED,063,1309,187.761,383.73,11353,0,0,11353
1048,201803,TR,Cape,OWNED,064,1309,653.407,381.1,32705,0,0,32705
1049,201803,LN,Handy,OWNED,039,621,20.447,0,9300,0,0,9300
1050,201803,LN,Handy,OWNED,165,621,61.999,478.75,10887,0,0,10887
1051,201803,LN,Handy,OWNED,231,621,21.442,0,4172,0,0,4172
1052,201803,TR,Handy,OWNED,267,621,93,403.12,7237,0,0,7237
1053,201803,TR,P'max,OWNED,254,1574,124,369.89,11516,0,0,11516
1054,201803,TR,P'max,OWNED,255,1574,119.655,357.05,11551,0,0,11551
1055,201803,LN,S'max,OWNED,037,1065,1.426,386.51,2781,0,0,2781
1056,201803,TR,S'max,OWNED,170,1065,155,378.54,17408,0,0,17408
1057,201803,TR,S'max,OWNED,231,1065,71.559,388.06,9209,0,0,9209
1058,201803,LN,S'max,OWNED,233,1065,5.932,0,3251,0,0,3251
1059,201803,TR,Cape,TC,063,1309,492.398,391.76,18284,17292,10373,992
1060,201803,LN,Handy,TC,267,621,28.27,0,8847,10106,10980,-1259
1061,201803,TR,P'max,TC,254,1574,471.198,400.66,10693,11431,14202,-738
1062,201803,TR,P'max,TC,255,1574,432.962,391.37,10361,11102,14202,-741
1063,201803,TR,P'max,TC,267,1574,581.115,385.37,8538,8852,14202,-314
1064,201803,TR,P'max,TC,279,1574,31,406.85,40225,0,14202,40225
1065,201803,LN,S'max,TC,037,1065,574.133,412.55,5526,6266,12004,-740
1066,201803,TR,S'max,TC,039,1065,202.08,391.16,15093,11614,12004,3479
1067,201803,LN,S'max,TC,231,1065,59.385,0,5350,7940,12004,-2590
1068,201803,TR,S'max,TC,231,1065,563.72,422.27,12239,9726,12004,2513
1069,201803,TR,S'max,TC,233,1065,229.555,384.48,15091,15326,12004,-235
1070,201803,LN,S'max,TC,282,1065,144.344,399.4,7204,8816,12004,-1612
1071,201803,LN,S'max,TC,283,1065,36.591,403.57,5931,7527,12004,-1596
1072,201803,TR,S'max,TC,283,1065,155.203,352.25,7332,7878,12004,-546
1073,201804,TR,Cape,OWNED,063,1426,224.95,372.4,9536,0,0,9536
1074,201804,TR,Cape,OWNED,064,1426,619.183,381.71,33400,0,0,33400
1075,201804,LN,Handy,OWNED,039,627,26.343,0,9300,0,0,9300
1076,201804,TR,Handy,OWNED,039,627,3.656,0,9300,0,0,9300
1077,201804,LN,Handy,OWNED,165,627,60.002,457.49,10840,0,0,10840
1078,201804,TR,Handy,OWNED,267,627,77.507,377.48,10079,0,0,10079
1079,201804,TR,P'max,OWNED,254,1322,107.39,384.67,12034,0,0,12034
1080,201804,TR,P'max,OWNED,255,1322,120.001,362.3,12104,0,0,12104
1081,201804,LN,S'max,OWNED,037,1030,29.999,386.51,2783,0,0,2783
1082,201804,TR,S'max,OWNED,170,1030,150.001,386.99,17822,0,0,17822
1083,201804,TR,S'max,OWNED,231,1030,72.488,387.9,12081,0,0,12081
1084,201804,TR,Cape,TC,063,1426,454.141,415.5,17247,17368,11708,-121
1085,201804,LN,Handy,TC,267,627,24.376,0,8847,10106,10925,-1259
1086,201804,TR,P'max,TC,254,1322,589.753,407.62,12224,12790,12252,-566
1087,201804,TR,P'max,TC,255,1322,319.619,386.88,12773,12031,12252,742
1088,201804,TR,P'max,TC,267,1322,380.989,415.71,7618,9188,12252,-1570
1089,201804,TR,P'max,TC,279,1322,29.999,393.72,44384,0,12252,44384
1090,201804,LN,S'max,TC,037,1030,431.949,421.42,5333,6641,11409,-1308
1091,201804,TR,S'max,TC,037,1030,56.459,0,21444,9413,11409,12031
1092,201804,TR,S'max,TC,039,1030,235.673,400.72,11147,11512,11409,-365
1093,201804,LN,S'max,TC,231,1030,49.446,0,5360,7756,11409,-2396
1094,201804,TR,S'max,TC,231,1030,637.877,433.19,12504,10472,11409,2032
1095,201804,TR,S'max,TC,233,1030,204.142,388.09,17753,18288,11409,-535
1096,201804,LN,S'max,TC,282,1030,182.725,397.84,8054,9938,11409,-1884
1097,201804,LN,S'max,TC,283,1030,87.875,381.51,7977,9360,11409,-1383
1098,201804,TR,S'max,TC,283,1030,31.014,375.13,8210,9011,11409,-801
1099,201805,TR,Cape,OWNED,063,2076,232.148,385.51,11866,0,0,11866
1100,201805,TR,Cape,OWNED,064,2076,628.24,392.1,34286,0,0,34286
1101,201805,TR,Handy,OWNED,039,588,31,0,9300,0,0,9300
1102,201805,LN,Handy,OWNED,165,588,61.999,442.18,10808,0,0,10808
1103,201805,TR,Handy,OWNED,267,588,92.717,387.57,7449,0,0,7449
1104,201805,TR,P'max,OWNED,254,1230,124.001,391.09,12125,0,0,12125
